Validation,Normalization,Model,Threshold,Consecutive_Hits,Early_Tol_Frac,Late_Tol_Frac,Base_T_tol_early_Frac,Base_T_tol_late_Frac,Base_T_far_early_Frac,Base_T_far_late_Frac,Score,MAE,Mean_Delta,Missed_Alerts,Tol_Early_Rate,Tol_Late_Rate,Far_Early_Rate,Far_Late_Rate
Hold-out,Z-Score,LightGBM,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2045.2550998061026,8.52,-1.3199999999999983,1,33.3%,33.3%,20.0%,13.3%
Hold-out,Z-Score,LightGBM,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2045.2550998061026,8.52,-1.3199999999999983,1,33.3%,33.3%,20.0%,13.3%
Hold-out,Z-Score,LightGBM,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2045.2550998061026,8.52,-1.3199999999999983,1,33.3%,33.3%,20.0%,13.3%
Hold-out,Z-Score,LightGBM,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2045.2550998061026,8.52,-1.3199999999999983,1,33.3%,33.3%,20.0%,13.3%
Hold-out,Z-Score,LightGBM,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2045.2550998061026,8.52,-1.3199999999999983,1,33.3%,33.3%,20.0%,13.3%
K-Fold (5),MinMax,LightGBM,0.8,2,0.1,0.08,0.12,0.08,0.06,0.03,2057.594041929364,10.793750000000001,4.143750000000001,0,31.2%,18.8%,6.2%,43.8%
K-Fold (5),MinMax,LightGBM,0.8,2,0.06,0.08,0.12,0.08,0.06,0.03,2060.1214785604116,10.793750000000001,4.143750000000001,0,25.0%,18.8%,12.5%,43.8%
K-Fold (5),MinMax,LightGBM,0.8,2,0.08,0.08,0.12,0.08,0.06,0.03,2060.1214785604116,10.793750000000001,4.143750000000001,0,25.0%,18.8%,12.5%,43.8%
Hold-out,Z-Score,Random Forest,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2062.3016580379945,8.126666666666667,-2.5133333333333305,1,40.0%,33.3%,20.0%,6.7%
Hold-out,Z-Score,Random Forest,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2062.3016580379945,8.126666666666667,-2.5133333333333305,1,40.0%,33.3%,20.0%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2062.338456113559,8.14,-2.4999999999999973,1,40.0%,33.3%,20.0%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2062.338456113559,8.14,-2.4999999999999973,1,40.0%,33.3%,20.0%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.1,0.12,0.12,0.08,0.06,0.03,2062.537691177823,8.266666666666667,-2.653333333333331,1,40.0%,33.3%,20.0%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.1,0.1,0.12,0.08,0.06,0.03,2062.537691177823,8.266666666666667,-2.653333333333331,1,40.0%,33.3%,20.0%,6.7%
Hold-out,Z-Score,Random Forest,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2064.787249247258,8.126666666666667,-2.5133333333333305,1,33.3%,33.3%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2064.787249247258,8.126666666666667,-2.5133333333333305,1,33.3%,33.3%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.7,7,0.06,0.12,0.12,0.08,0.06,0.03,2064.787249247258,8.126666666666667,-2.5133333333333305,1,33.3%,33.3%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.7,7,0.06,0.1,0.12,0.08,0.06,0.03,2064.787249247258,8.126666666666667,-2.5133333333333305,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2064.824047322822,8.14,-2.4999999999999973,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2064.824047322822,8.14,-2.4999999999999973,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.06,0.12,0.12,0.08,0.06,0.03,2064.824047322822,8.14,-2.4999999999999973,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.7,7,0.06,0.1,0.12,0.08,0.06,0.03,2064.824047322822,8.14,-2.4999999999999973,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.06,0.12,0.12,0.08,0.06,0.03,2065.023282387086,8.266666666666667,-2.653333333333331,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.06,0.1,0.12,0.08,0.06,0.03,2065.023282387086,8.266666666666667,-2.653333333333331,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.08,0.12,0.12,0.08,0.06,0.03,2065.023282387086,8.266666666666667,-2.653333333333331,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.65,7,0.08,0.1,0.12,0.08,0.06,0.03,2065.023282387086,8.266666666666667,-2.653333333333331,1,33.3%,33.3%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.9,7,0.1,0.12,0.12,0.08,0.06,0.03,2067.3392194210837,8.008333333333335,-2.1916666666666664,4,25.0%,50.0%,25.0%,0.0%
Hold-out,MinMax,Random Forest,0.9,7,0.06,0.12,0.12,0.08,0.06,0.03,2067.3392194210837,8.008333333333335,-2.1916666666666664,4,25.0%,50.0%,25.0%,0.0%
Hold-out,MinMax,Random Forest,0.9,7,0.08,0.12,0.12,0.08,0.06,0.03,2067.3392194210837,8.008333333333335,-2.1916666666666664,4,25.0%,50.0%,25.0%,0.0%
Hold-out,Z-Score,Random Forest,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2074.354498697476,8.126666666666667,-2.5133333333333305,1,40.0%,26.7%,20.0%,13.3%
Hold-out,MinMax,Random Forest,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2074.3912967730403,8.14,-2.4999999999999973,1,40.0%,26.7%,20.0%,13.3%
Hold-out,MinMax,Random Forest,0.65,7,0.1,0.08,0.12,0.08,0.06,0.03,2074.5905318373043,8.266666666666667,-2.653333333333331,1,40.0%,26.7%,20.0%,13.3%
Hold-out,Z-Score,Random Forest,0.7,7,0.06,0.08,0.12,0.08,0.06,0.03,2076.840089906739,8.126666666666667,-2.5133333333333305,1,33.3%,26.7%,26.7%,13.3%
Hold-out,Z-Score,Random Forest,0.7,7,0.08,0.08,0.12,0.08,0.06,0.03,2076.840089906739,8.126666666666667,-2.5133333333333305,1,33.3%,26.7%,26.7%,13.3%
Hold-out,MinMax,Random Forest,0.7,7,0.06,0.08,0.12,0.08,0.06,0.03,2076.8768879823037,8.14,-2.4999999999999973,1,33.3%,26.7%,26.7%,13.3%
Hold-out,MinMax,Random Forest,0.7,7,0.08,0.08,0.12,0.08,0.06,0.03,2076.8768879823037,8.14,-2.4999999999999973,1,33.3%,26.7%,26.7%,13.3%
Hold-out,MinMax,Random Forest,0.65,7,0.08,0.08,0.12,0.08,0.06,0.03,2077.076123046568,8.266666666666667,-2.653333333333331,1,33.3%,26.7%,26.7%,13.3%
Hold-out,MinMax,Random Forest,0.65,7,0.06,0.08,0.12,0.08,0.06,0.03,2077.076123046568,8.266666666666667,-2.653333333333331,1,33.3%,26.7%,26.7%,13.3%
Hold-out,Z-Score,LightGBM,0.5,10,0.08,0.08,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.06,0.1,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.06,0.08,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.08,0.1,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.08,0.12,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.1,0.08,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.1,0.1,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.1,0.12,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,Z-Score,LightGBM,0.5,10,0.06,0.12,0.12,0.08,0.06,0.03,2082.966214913208,8.0625,-2.9374999999999987,0,37.5%,31.2%,18.8%,12.5%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2084.443081208504,7.324999999999998,1.2625000000000006,0,43.8%,31.2%,6.2%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2084.443081208504,7.324999999999998,1.2625000000000006,0,43.8%,31.2%,6.2%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2084.443081208504,7.324999999999998,1.2625000000000006,0,43.8%,31.2%,6.2%,18.8%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2084.443081208504,7.324999999999998,1.2625000000000006,0,43.8%,31.2%,6.2%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.06,0.12,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.06,0.1,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.06,0.1,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.06,0.12,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2087.3141358549933,7.324999999999998,1.2625000000000006,0,37.5%,31.2%,12.5%,18.8%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2096.22725353711,7.324999999999998,1.2625000000000006,0,43.8%,25.0%,6.2%,25.0%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2096.22725353711,7.324999999999998,1.2625000000000006,0,43.8%,25.0%,6.2%,25.0%
Hold-out,MinMax,Random Forest,0.9,7,0.06,0.1,0.12,0.08,0.06,0.03,2098.687160041527,8.008333333333335,-2.1916666666666664,4,25.0%,41.7%,25.0%,8.3%
Hold-out,MinMax,Random Forest,0.9,7,0.1,0.1,0.12,0.08,0.06,0.03,2098.687160041527,8.008333333333335,-2.1916666666666664,4,25.0%,41.7%,25.0%,8.3%
Hold-out,MinMax,Random Forest,0.9,7,0.08,0.1,0.12,0.08,0.06,0.03,2098.687160041527,8.008333333333335,-2.1916666666666664,4,25.0%,41.7%,25.0%,8.3%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.08,0.08,0.12,0.08,0.06,0.03,2099.0983081835993,7.324999999999998,1.2625000000000006,0,37.5%,25.0%,12.5%,25.0%
Hold-out,MinMax,Gradient Boosting,0.7,7,0.06,0.08,0.12,0.08,0.06,0.03,2099.0983081835993,7.324999999999998,1.2625000000000006,0,37.5%,25.0%,12.5%,25.0%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.08,0.08,0.12,0.08,0.06,0.03,2099.0983081835993,7.324999999999998,1.2625000000000006,0,37.5%,25.0%,12.5%,25.0%
Hold-out,Z-Score,Gradient Boosting,0.7,7,0.06,0.08,0.12,0.08,0.06,0.03,2099.0983081835993,7.324999999999998,1.2625000000000006,0,37.5%,25.0%,12.5%,25.0%
Hold-out,MinMax,Random Forest,0.9,7,0.06,0.08,0.12,0.08,0.06,0.03,2111.7366900302904,8.008333333333335,-2.1916666666666664,4,25.0%,33.3%,25.0%,16.7%
Hold-out,MinMax,Random Forest,0.9,7,0.08,0.08,0.12,0.08,0.06,0.03,2111.7366900302904,8.008333333333335,-2.1916666666666664,4,25.0%,33.3%,25.0%,16.7%
Hold-out,MinMax,Random Forest,0.9,7,0.1,0.08,0.12,0.08,0.06,0.03,2111.7366900302904,8.008333333333335,-2.1916666666666664,4,25.0%,33.3%,25.0%,16.7%
Hold-out,MinMax,LightGBM,0.7,7,0.1,0.1,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.06,0.08,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.06,0.12,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.08,0.08,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.08,0.1,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.08,0.12,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.1,0.08,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.06,0.1,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,MinMax,LightGBM,0.7,7,0.1,0.12,0.12,0.08,0.06,0.03,2125.564772617786,8.66,-1.379999999999998,1,33.3%,33.3%,20.0%,13.3%
Hold-out,Z-Score,Random Forest,0.85,10,0.08,0.12,0.12,0.08,0.06,0.03,2140.2779021436036,8.276923076923078,-0.04615384615384681,3,23.1%,53.8%,15.4%,7.7%
Hold-out,Z-Score,Random Forest,0.85,10,0.1,0.12,0.12,0.08,0.06,0.03,2140.2779021436036,8.276923076923078,-0.04615384615384681,3,23.1%,53.8%,15.4%,7.7%
Hold-out,Z-Score,Random Forest,0.85,10,0.06,0.12,0.12,0.08,0.06,0.03,2141.664202344261,8.276923076923078,-0.04615384615384681,3,15.4%,53.8%,23.1%,7.7%
Hold-out,Z-Score,LightGBM,0.9,5,0.1,0.1,0.12,0.08,0.06,0.03,2149.428143380389,9.069230769230769,0.4846153846153844,3,30.8%,38.5%,15.4%,15.4%
Hold-out,Z-Score,LightGBM,0.9,5,0.1,0.12,0.12,0.08,0.06,0.03,2149.428143380389,9.069230769230769,0.4846153846153844,3,30.8%,38.5%,15.4%,15.4%
Hold-out,MinMax,LightGBM,0.9,5,0.1,0.12,0.12,0.08,0.06,0.03,2151.3094678738116,9.507692307692308,0.9230769230769231,3,30.8%,38.5%,15.4%,15.4%
Hold-out,Z-Score,LightGBM,0.9,5,0.06,0.12,0.12,0.08,0.06,0.03,2151.3779728923546,9.069230769230769,0.4846153846153844,3,23.1%,38.5%,23.1%,15.4%
Hold-out,Z-Score,LightGBM,0.9,5,0.06,0.1,0.12,0.08,0.06,0.03,2151.3779728923546,9.069230769230769,0.4846153846153844,3,23.1%,38.5%,23.1%,15.4%
Hold-out,Z-Score,LightGBM,0.9,5,0.08,0.12,0.12,0.08,0.06,0.03,2151.3779728923546,9.069230769230769,0.4846153846153844,3,23.1%,38.5%,23.1%,15.4%
Hold-out,Z-Score,LightGBM,0.9,5,0.08,0.1,0.12,0.08,0.06,0.03,2151.3779728923546,9.069230769230769,0.4846153846153844,3,23.1%,38.5%,23.1%,15.4%
Hold-out,MinMax,LightGBM,0.9,5,0.08,0.12,0.12,0.08,0.06,0.03,2153.2592973857777,9.507692307692308,0.9230769230769231,3,23.1%,38.5%,23.1%,15.4%
Hold-out,MinMax,LightGBM,0.9,5,0.06,0.12,0.12,0.08,0.06,0.03,2153.2592973857777,9.507692307692308,0.9230769230769231,3,23.1%,38.5%,23.1%,15.4%
K-Fold (5),MinMax,LightGBM,0.9,2,0.1,0.12,0.12,0.08,0.06,0.03,2164.7714330244908,10.4125,9.4,0,18.8%,50.0%,0.0%,31.2%
K-Fold (5),MinMax,LightGBM,0.9,2,0.06,0.12,0.12,0.08,0.06,0.03,2164.7714330244908,10.4125,9.4,0,18.8%,50.0%,0.0%,31.2%
K-Fold (5),MinMax,LightGBM,0.9,2,0.08,0.12,0.12,0.08,0.06,0.03,2164.7714330244908,10.4125,9.4,0,18.8%,50.0%,0.0%,31.2%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.1,0.12,0.12,0.08,0.06,0.03,2173.2553278465502,11.625,9.562499999999998,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),MinMax,XGBoost,0.85,2,0.1,0.12,0.12,0.08,0.06,0.03,2173.2553278465502,11.625,9.562499999999998,0,18.8%,43.8%,0.0%,37.5%
Hold-out,Z-Score,Random Forest,0.85,10,0.1,0.1,0.12,0.08,0.06,0.03,2175.169677687419,8.276923076923078,-0.04615384615384681,3,23.1%,46.2%,15.4%,15.4%
Hold-out,Z-Score,Random Forest,0.85,10,0.08,0.1,0.12,0.08,0.06,0.03,2175.169677687419,8.276923076923078,-0.04615384615384681,3,23.1%,46.2%,15.4%,15.4%
K-Fold (5),MinMax,XGBoost,0.85,2,0.08,0.12,0.12,0.08,0.06,0.03,2175.4975370391267,11.625,9.562499999999998,0,12.5%,43.8%,6.2%,37.5%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.06,0.12,0.12,0.08,0.06,0.03,2175.4975370391267,11.625,9.562499999999998,0,12.5%,43.8%,6.2%,37.5%
K-Fold (5),MinMax,XGBoost,0.85,2,0.06,0.12,0.12,0.08,0.06,0.03,2175.4975370391267,11.625,9.562499999999998,0,12.5%,43.8%,6.2%,37.5%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.08,0.12,0.12,0.08,0.06,0.03,2175.4975370391267,11.625,9.562499999999998,0,12.5%,43.8%,6.2%,37.5%
Hold-out,Z-Score,Random Forest,0.85,10,0.06,0.1,0.12,0.08,0.06,0.03,2176.555977888076,8.276923076923078,-0.04615384615384681,3,15.4%,46.2%,23.1%,15.4%
Hold-out,MinMax,LightGBM,0.9,5,0.1,0.1,0.12,0.08,0.06,0.03,2177.203071022872,9.507692307692308,0.9230769230769231,3,30.8%,30.8%,15.4%,23.1%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.1,0.12,0.12,0.08,0.06,0.03,2177.7875651217028,7.1714285714285735,4.971428571428571,2,28.6%,42.9%,0.0%,28.6%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.1,0.1,0.12,0.08,0.06,0.03,2177.7875651217028,7.1714285714285735,4.971428571428571,2,28.6%,42.9%,0.0%,28.6%
Hold-out,MinMax,LightGBM,0.9,5,0.06,0.1,0.12,0.08,0.06,0.03,2179.1529005348375,9.507692307692308,0.9230769230769231,3,23.1%,30.8%,23.1%,23.1%
Hold-out,MinMax,LightGBM,0.9,5,0.08,0.1,0.12,0.08,0.06,0.03,2179.1529005348375,9.507692307692308,0.9230769230769231,3,23.1%,30.8%,23.1%,23.1%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.08,0.12,0.12,0.08,0.06,0.03,2179.941737501278,7.1714285714285735,4.971428571428571,2,21.4%,42.9%,7.1%,28.6%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.08,0.1,0.12,0.08,0.06,0.03,2179.941737501278,7.1714285714285735,4.971428571428571,2,21.4%,42.9%,7.1%,28.6%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.06,0.12,0.12,0.08,0.06,0.03,2179.941737501278,7.1714285714285735,4.971428571428571,2,21.4%,42.9%,7.1%,28.6%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.06,0.1,0.12,0.08,0.06,0.03,2179.941737501278,7.1714285714285735,4.971428571428571,2,21.4%,42.9%,7.1%,28.6%
Hold-out,Z-Score,LightGBM,0.9,5,0.1,0.08,0.12,0.08,0.06,0.03,2181.1334456472678,9.069230769230769,0.4846153846153844,3,30.8%,23.1%,15.4%,30.8%
Hold-out,Z-Score,LightGBM,0.9,5,0.08,0.08,0.12,0.08,0.06,0.03,2183.0832751592334,9.069230769230769,0.4846153846153844,3,23.1%,23.1%,23.1%,30.8%
Hold-out,Z-Score,LightGBM,0.9,5,0.06,0.08,0.12,0.08,0.06,0.03,2183.0832751592334,9.069230769230769,0.4846153846153844,3,23.1%,23.1%,23.1%,30.8%
Hold-out,Z-Score,Random Forest,0.85,10,0.08,0.08,0.12,0.08,0.06,0.03,2189.7218949994513,8.276923076923078,-0.04615384615384681,3,23.1%,38.5%,15.4%,23.1%
Hold-out,Z-Score,Random Forest,0.85,10,0.1,0.08,0.12,0.08,0.06,0.03,2189.7218949994513,8.276923076923078,-0.04615384615384681,3,23.1%,38.5%,15.4%,23.1%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.1,0.08,0.12,0.08,0.06,0.03,2190.837095110466,7.1714285714285735,4.971428571428571,2,28.6%,35.7%,0.0%,35.7%
Hold-out,Z-Score,Random Forest,0.85,10,0.06,0.08,0.12,0.08,0.06,0.03,2191.1081952001086,8.276923076923078,-0.04615384615384681,3,15.4%,38.5%,23.1%,23.1%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.08,0.08,0.12,0.08,0.06,0.03,2192.9912674900415,7.1714285714285735,4.971428571428571,2,21.4%,35.7%,7.1%,35.7%
Hold-out,Z-Score,Logistic Regression,0.85,7,0.06,0.08,0.12,0.08,0.06,0.03,2192.9912674900415,7.1714285714285735,4.971428571428571,2,21.4%,35.7%,7.1%,35.7%
K-Fold (5),MinMax,LightGBM,0.9,2,0.1,0.1,0.12,0.08,0.06,0.03,2193.685185470249,10.4125,9.4,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.9,2,0.06,0.1,0.12,0.08,0.06,0.03,2193.685185470249,10.4125,9.4,0,18.8%,43.8%,0.0%,37.5%
K-Fold (5),MinMax,LightGBM,0.9,2,0.08,0.1,0.12,0.08,0.06,0.03,2193.685185470249,10.4125,9.4,0,18.8%,43.8%,0.0%,37.5%
Hold-out,MinMax,LightGBM,0.5,2,0.1,0.12,0.12,0.08,0.06,0.03,2199.3359783609126,17.206249999999997,-15.931249999999999,0,31.2%,12.5%,56.2%,0.0%
Hold-out,MinMax,LightGBM,0.5,2,0.08,0.12,0.12,0.08,0.06,0.03,2204.1398384478507,17.206249999999997,-15.931249999999999,0,18.8%,12.5%,68.8%,0.0%
Hold-out,MinMax,LightGBM,0.5,2,0.06,0.12,0.12,0.08,0.06,0.03,2205.672429046018,17.206249999999997,-15.931249999999999,0,12.5%,12.5%,75.0%,0.0%
Hold-out,MinMax,LightGBM,0.9,5,0.1,0.08,0.12,0.08,0.06,0.03,2208.9083732897507,9.507692307692308,0.9230769230769231,3,30.8%,15.4%,15.4%,38.5%
Hold-out,MinMax,LightGBM,0.9,5,0.08,0.08,0.12,0.08,0.06,0.03,2210.8582028017163,9.507692307692308,0.9230769230769231,3,23.1%,15.4%,23.1%,38.5%
Hold-out,MinMax,LightGBM,0.9,5,0.06,0.08,0.12,0.08,0.06,0.03,2210.8582028017163,9.507692307692308,0.9230769230769231,3,23.1%,15.4%,23.1%,38.5%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.1,0.1,0.12,0.08,0.06,0.03,2214.3755198748295,11.625,9.562499999999998,0,18.8%,37.5%,0.0%,43.8%
K-Fold (5),MinMax,XGBoost,0.85,2,0.1,0.1,0.12,0.08,0.06,0.03,2214.3755198748295,11.625,9.562499999999998,0,18.8%,37.5%,0.0%,43.8%
K-Fold (5),MinMax,XGBoost,0.85,2,0.08,0.1,0.12,0.08,0.06,0.03,2216.617729067406,11.625,9.562499999999998,0,12.5%,37.5%,6.2%,43.8%
K-Fold (5),MinMax,XGBoost,0.85,2,0.06,0.1,0.12,0.08,0.06,0.03,2216.617729067406,11.625,9.562499999999998,0,12.5%,37.5%,6.2%,43.8%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.06,0.1,0.12,0.08,0.06,0.03,2216.617729067406,11.625,9.562499999999998,0,12.5%,37.5%,6.2%,43.8%
K-Fold (5),Z-Score,XGBoost,0.85,2,0.08,0.1,0.12,0.08,0.06,0.03,2216.617729067406,11.625,9.562499999999998,0,12.5%,37.5%,6.2%,43.8%
Hold-out,MinMax,LightGBM,0.5,2,0.1,0.1,0.12,0.08,0.06,0.03,2230.6663948936257,17.206249999999997,-15.931249999999999,0,31.2%,6.2%,56.2%,6.2%
Hold-out,MinMax,LightGBM,0.5,2,0.1,0.08,0.12,0.08,0.06,0.03,2230.6663948936257,17.206249999999997,-15.931249999999999,0,31.2%,6.2%,56.2%,6.2%
Hold-out,MinMax,Random Forest,0.5,10,0.08,0.12,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.5,10,0.08,0.1,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.5,10,0.1,0.12,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.5,10,0.1,0.1,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.5,10,0.1,0.1,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,MinMax,Random Forest,0.5,10,0.1,0.12,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
Hold-out,Z-Score,Random Forest,0.5,10,0.08,0.1,0.12,0.08,0.06,0.03,2234.3638860893343,8.786666666666665,-3.373333333333331,1,40.0%,26.7%,26.7%,6.7%
